xObs,xMean,xMedian,xRMS,xSigma
-16.15000000000375,0.061453555598781406,0.01677981741928817,0.026020506818571525,0.18375356636448004
-16.140000000003752,0.061491063685465974,0.016812380804411386,0.02606876686293913,0.1838653003860884
-16.130000000003754,0.06152861724973846,0.016845006300294264,0.026117114014727723,0.1839771691153409
-16.120000000003756,0.06156621637422077,0.01687769402119983,0.0261655484222525,0.18408917279372616
-16.110000000003758,0.061603861138952,0.016910444081584968,0.0262140702340481,0.18420131166329412
-16.10000000000376,0.06164155162833396,0.01694325659610071,0.026262679598868768,0.18431358596669511
-16.090000000003762,0.061679287924185644,0.016976131679592468,0.026311376665688606,0.18442599594712306
-16.080000000003764,0.061717070110368866,0.017009069447100327,0.02636016158370174,0.1845385418483687
-16.070000000003766,0.06175489826957303,0.017042070013859257,0.026409034502322515,0.18465122391480548
-16.060000000003768,0.06179277248559245,0.017075133495299457,0.026457995571185704,0.18476404239137523
-16.05000000000377,0.06183069284106324,0.01710826000704656,0.026507044940146714,0.18487699752359532
-16.040000000003772,0.061868659420159844,0.01714144966492193,0.02655618275928177,0.18499008955759422
-16.030000000003774,0.06190667230640301,0.017174702584942903,0.026605409178888106,0.1851033187400617
-16.020000000003776,0.06194473158528879,0.017208018883323073,0.02665472434948417,0.1852166853182844
-16.010000000003778,0.06198283733980503,0.01724139867647254,0.026704128421809827,0.18533018954014224
-16.00000000000378,0.0620209896549504,0.01727484208099821,0.026753621546826555,0.18544383165409073
-15.990000000003782,0.062059188615492644,0.017308349213703986,0.02680320387571761,0.1855576119091964
-15.980000000003784,0.062097434306156885,0.017341920191591125,0.026852875559888273,0.18567153055510133
-15.970000000003786,0.06213572681233259,0.017375555131858452,0.02690263675096599,0.18578558784206578
-15.960000000003788,0.06217406621961885,0.017409254151902632,0.026952487600800608,0.1858997840209362
-15.95000000000379,0.06221245261383501,0.017443017369318446,0.027002428261464553,0.18601411934315237
-15.940000000003792,0.06225088607960316,0.017476844901899043,0.027052458885253018,0.1861285940607651
-15.930000000003794,0.062289366703835114,0.017510736867636226,0.027102579624684164,0.1862432084264256
-15.920000000003796,0.062327894572511866,0.017544693384720696,0.027152790632499313,0.1863579626933891
-15.910000000003798,0.062366469772015876,0.01757871457154235,0.027203092061663135,0.1864728571155183
-15.9000000000038,0.0624050923892252,0.01761280054669048,0.02725348406536384,0.18658789194729053
-15.890000000003802,0.06244376251047434,0.01764695142895413,0.027303966797013385,0.18670306744377996
-15.880000000003804,0.062482480222822545,0.017681167337322307,0.027354540410247635,0.18681838386068605
-15.870000000003806,0.06252124561396499,0.017715448390984254,0.027405205058926584,0.18693384145431224
-15.860000000003808,0.0625600587709183,0.017749794709329726,0.027455960897134524,0.18704944048158723
-15.85000000000381,0.0625989197815695,0.017784206411949256,0.027506808079180267,0.18716518120005787
-15.840000000003812,0.06263782873470447,0.01781868361863441,0.02755774675959729,0.18728106386787502
-15.830000000003814,0.0626767857166346,0.017853226449378083,0.02760877709314395,0.187397088743829
-15.820000000003816,0.06271579081678347,0.017887835024374698,0.02765989923480366,0.18751325608732472
-15.810000000003818,0.06275484412323706,0.017922509464020568,0.027711113339785102,0.18762956615839244
-15.80000000000382,0.06279394572518449,0.017957249888914104,0.02776241956352239,0.18774601921769296
-15.790000000003822,0.06283309571181306,0.01799205641985608,0.02781381806167526,0.18786261552651418
-15.780000000003824,0.06287229417141127,0.018026929177849933,0.027865308990129276,0.18797935534676746
-15.770000000003826,0.06291154119380593,0.018061868284102,0.027916892504996002,0.18809623894100902
-15.760000000003828,0.06295083686839043,0.01809687386002179,0.027968568762613184,0.1882132665724292
-15.75000000000383,0.06299018128523493,0.018131946027222262,0.028020337919544936,0.1883304385048401
-15.740000000003832,0.06302957453528535,0.0181670849075201,0.028072200132581944,0.18844775500270927
-15.730000000003834,0.06306901670699538,0.01820229062293596,0.02812415555874163,0.1885652163311331
-15.720000000003836,0.06310850789178524,0.01823756329569475,0.028176204355268356,0.18868282275585102
-15.710000000003838,0.06314804818057063,0.018272903048225875,0.028228346679633566,0.18880057454325794
-15.70000000000384,0.06318763766385516,0.018308310003163544,0.028280582689536034,0.1889184719603847
-15.690000000003842,0.06322727643324555,0.01834378428334701,0.028332912542902003,0.18903651527490517
-15.680000000003844,0.0632669645803432,0.018379326011820858,0.028385336397885357,0.1891547047551576
-15.670000000003846,0.06330670219563572,0.018414935311835225,0.028437854412867846,0.18927304067011796
-15.660000000003848,0.06334648937186671,0.01845061230684613,0.02849046674645924,0.18939152328942654
-15.65000000000385,0.06338632620084184,0.01848635712051571,0.028543173557497515,0.18951015288337558
-15.640000000003852,0.06342621277465987,0.018522169876712492,0.02859597500504902,0.189628929722911
-15.630000000003854,0.06346614918669324,0.018558050699511643,0.028648871248408696,0.18974785407964845
-15.620000000003856,0.06350613552857887,0.018593999713195274,0.028701862447100202,0.18986692622585544
-15.610000000003858,0.06354617189373712,0.018630017042252683,0.028754948760876156,0.18998614643446743
-15.60000000000386,0.063586258375123,0.018666102811380637,0.02880813034971825,0.19010551497908068
-15.590000000003862,0.06362639506663292,0.01870225714548361,0.02886140737383747,0.19022503213397357
-15.580000000003864,0.06366658206146525,0.018738480169674093,0.02891477999367428,0.19034469817407818
-15.570000000003866,0.06370681945440637,0.01877477200927283,0.028968248369898756,0.19046451337500514
-15.560000000003868,0.06374710733845212,0.018811132789809126,0.0290218126634108,0.19058447801303657
-15.55000000000387,0.06378744580819173,0.01884756263702103,0.029075473035340305,0.19070459236513315
-15.540000000003872,0.06382783495843825,0.018884061676855714,0.029129229647047342,0.19082485670893412
-15.530000000003874,0.06386827488421964,0.018920630035469666,0.029183082660122296,0.19094527132275552
-15.520000000003876,0.0639087656808286,0.018957267839228978,0.0292370322363861,0.19106583648560438
-15.510000000003878,0.0639493074426607,0.01899397521470962,0.029291078537890362,0.1911865524771521
-15.50000000000388,0.06398990026546691,0.019030752288697696,0.029345221726917555,0.1913074195777753
-15.490000000003882,0.0640305442454494,0.019067599188189722,0.02939946196598119,0.19142843806853094
-15.480000000003884,0.06407123947817439,0.0191045160403929,0.029453799417826006,0.19154960823116696
-15.470000000003886,0.0641119860603343,0.019141502972725374,0.0295082342454281,0.19167093034812765
-15.460000000003888,0.06415278408861624,0.019178560112816486,0.029562766611995143,0.19179240470254832
-15.45000000000389,0.06419363365886532,0.01921568758850708,0.029617396680966517,0.19191403157825349
-15.440000000003892,0.06423453486825537,0.019252885527849737,0.02967212461601351,0.1920358112597782
-15.430000000003893,0.06427548781443448,0.01929015405910908,0.029726950581039475,0.1921577440323592
-15.420000000003895,0.06431649259440597,0.019327493310761976,0.029781874740179997,0.19227983018192596
-15.410000000003897,0.06435754930674165,0.01936490341149788,0.029836897257803068,0.19240206999512388
-15.4000000000039,0.0643986580482725,0.019402384490219065,0.029892018298509255,0.19252446375929289
-15.390000000003901,0.06443981891738915,0.01943993667604089,0.029947238027131864,0.1926470117624941
-15.380000000003903,0.06448103201295297,0.019477560098292067,0.030002556608737102,0.19276971429349565
-15.370000000003905,0.06452229743340432,0.019515254886514937,0.03005797420862426,0.19289257164177975
-15.360000000003907,0.06456361527723153,0.019553021170465743,0.030113490992325874,0.1930155840975445
-15.35000000000391,0.06460498564512918,0.019590859080114886,0.030169107125607872,0.1931387519517127
-15.340000000003911,0.06464640863452331,0.01962876874564721,0.030224822774469765,0.19326207549591068
-15.330000000003913,0.06468788434617245,0.019666750297462225,0.030280638105144787,0.19338555502250543
-15.320000000003915,0.06472941287954903,0.019704803866174445,0.030336553284100086,0.19350919082457807
-15.310000000003917,0.06477099433524991,0.019742929582613596,0.030392568478036865,0.19363298319594335
-15.30000000000392,0.06481262881390215,0.019781127577824933,0.030448683853890553,0.19375693243114256
-15.290000000003921,0.06485431641528905,0.019819397983069437,0.030504899578830964,0.1938810388254435
-15.280000000003923,0.06489605724054748,0.019857740929824168,0.03056121582026247,0.19400530267485827
-15.270000000003925,0.06493785139127972,0.019896156549782475,0.030617632745824127,0.19412972427612551
-15.260000000003927,0.06497969896847344,0.019934644974854296,0.030674150523389898,0.1942543039267246
-15.25000000000393,0.06502160007469371,0.019973206337166385,0.03073076932106875,0.19437904192488453
-15.240000000003931,0.06506355481075765,0.020011840769062626,0.030787489307204836,0.19450393856956083
-15.230000000003933,0.0651055632793156,0.020050548403104277,0.03084431065037766,0.19462899416046575
-15.220000000003935,0.06514762558258624,0.020089329372070253,0.030901233519402254,0.19475420899805584
-15.210000000003937,0.06518974182371728,0.020128183808957346,0.030958258083329263,0.1948795833835426
-15.20000000000394,0.06523191210523827,0.020167111846980567,0.031015384511445192,0.1950051176188765
-15.190000000003941,0.06527413653125436,0.020206113619573356,0.031072612973272507,0.19513081200677895
-15.180000000003943,0.06531641520415299,0.02024518926038788,0.031129943638569788,0.1952566668507103
-15.170000000003945,0.0653587482279061,0.020284338903295267,0.03118737667733193,0.1953826824549072
-15.160000000003947,0.06540113570674677,0.02032356268238592,0.03124491225979023,0.1955088591243559
-15.15000000000395,0.06544357774516385,0.020362860731969745,0.031302550556412595,0.19563519716481004
-15.140000000003951,0.06548607444791976,0.020402233186576448,0.031360291737903674,0.195761696882796
-15.130000000003953,0.06552862591894204,0.02044168018095578,0.03141813597520501,0.19588835858559683
-15.120000000003955,0.06557123226353134,0.020481201850077787,0.03147608343949519,0.19601518258127193
-15.110000000003957,0.0656138935874413,0.020520798329133137,0.031534134302189994,0.19614216917865512
-15.10000000000396,0.06565660999607736,0.02056046975353334,0.03159228873494257,0.19626931868735653
-15.090000000003961,0.06569938159508126,0.020600216258911036,0.03165054690964354,0.19639663141775898
-15.080000000003963,0.0657422084914785,0.020640037981120216,0.03170890899842119,0.1965241076810358
-15.070000000003965,0.0657850907905857,0.020679935056236567,0.031767375173641574,0.19665174778913475
-15.060000000003967,0.06582802859930581,0.020719907620557677,0.03182594560790871,0.19677955205478703
-15.050000000003969,0.06587102202481177,0.020759955810603338,0.031884620474064686,0.19690752079152318
-15.040000000003971,0.06591407117455539,0.02080007976311576,0.03194339994518984,0.19703565431365178
-15.030000000003973,0.06595717615624253,0.020840279615059916,0.032002284194602874,0.19716395293628253
-15.020000000003975,0.06600033707679209,0.020880555503623745,0.032061273395861026,0.19729241697531386
-15.010000000003977,0.06604355404446238,0.020920907566218453,0.03212036772276018,0.19742104674744887
-15.000000000003979,0.06608682716801795,0.020961335940478734,0.03217956734933506,0.1975498425701847
-14.990000000003981,0.0661301565556407,0.0210018407642631,0.03223887244985932,0.19767880476182498
-14.980000000003983,0.06617354231664585,0.021042422175654118,0.0322982831988457,0.1978079336414762
-14.970000000003985,0.06621698456038594,0.021083080312958656,0.0323577997710462,0.19793722952905846
-14.960000000003987,0.06626048339524537,0.02112381531470816,0.03241742234145219,0.19806669274528943
-14.950000000003989,0.06630403893179526,0.021164627319658947,0.03247715108529453,0.19819632361171458
-14.940000000003991,0.06634765127962083,0.02120551646679244,0.032536986178043764,0.1983261224506805
-14.930000000003993,0.06639132054942998,0.021246482895315444,0.032596927795410215,0.19845608958536332
-14.920000000003995,0.06643504685200341,0.02128752674466042,0.03265697611334413,0.1985862253397599
-14.910000000003997,0.06647883029712176,0.021328648154485718,0.03271713130803582,0.1987165300386753
-14.900000000003999,0.06652267099678255,0.021369847264675883,0.03277739355591582,0.19884700400775834
-14.890000000004001,0.06656656906219816,0.021411124215341904,0.032837763033654974,0.19897764757347502
-14.880000000004003,0.066610524605073,0.02145247914682148,0.032898239918164617,0.1991084610631244
-14.870000000004005,0.06665453773719676,0.021493912199679263,0.03295882438659666,0.19923944480484224
-14.860000000004007,0.06669860857169674,0.02153542351470716,0.033019516616343794,0.19937059912759736
-14.850000000004009,0.0667427372198901,0.021577013232924585,0.03308031678503954,0.1995019243611953
-14.84000000000401,0.0667869237954779,0.021618681495578714,0.03314122507055844,0.19963342083629065
-14.830000000004013,0.06683116841120018,0.021660428444144737,0.03320224165101616,0.1997650888843694
-14.820000000004015,0.06687547118093917,0.02170225422032616,0.03326336670476963,0.199896928837779
-14.810000000004017,0.06691983221863929,0.021744158966055048,0.03332460041041716,0.2000289410297107
-14.800000000004019,0.06696425163729636,0.0217861428234923,0.03338594294679861,0.20016112579419598
-14.79000000000402,0.06700872955206272,0.021828205935027857,0.033447394492995434,0.2002934834661403
-14.780000000004023,0.0670532660773766,0.021870348443281066,0.0335089552283309,0.20042601438129282
-14.770000000004025,0.06709786132796047,0.02191257049110086,0.03357062533237015,0.20055871887626964
-14.760000000004027,0.0671425154198726,0.02195487222156607,0.03363240498492036,0.20069159728854657
-14.750000000004029,0.06718722846736647,0.021997253777985663,0.03369429436603085,0.20082464995646632
-14.74000000000403,0.06723200058732814,0.022039715303898987,0.03375629365599321,0.2009578772192402
-14.730000000004033,0.06727683189503963,0.022082256943076094,0.03381840303534141,0.20109127941694815
-14.720000000004035,0.06732172250734969,0.022124878839517956,0.03388062268485196,0.2012248568905477
-14.710000000004037,0.06736667254119766,0.022167581137456743,0.03394295278554398,0.2013586099818685
-14.700000000004039,0.06741168211382309,0.022210363981356063,0.03400539351867937,0.20149253903363196
-14.69000000000404,0.0674567513417319,0.02225322751591127,0.03406794506576288,0.20162664438941924
-14.680000000004043,0.0675018803427676,0.022296171886049678,0.03413060760854225,0.20176092639371568
-14.670000000004045,0.0675470692353155,0.022339197236930886,0.03419338132900836,0.20189538539188767
-14.660000000004047,0.0675923181372049,0.02238230371394694,0.03425626640939528,0.20203002173019335
-14.650000000004049,0.06763762716784072,0.022425491462722696,0.034319263032180455,0.20216483575578614
-14.64000000000405,0.06768299644505937,0.022468760629116027,0.034382371380084764,0.20229982781670586
-14.630000000004053,0.06772842608826402,0.022512111359218115,0.03444559163607267,0.20243499826190714
-14.620000000004055,0.06777391621735518,0.022555543799353664,0.03450892398335231,0.20257034744123636
-14.610000000004057,0.06781946695175378,0.022599058096081207,0.03457236860537564,0.20270587570544762
-14.600000000004059,0.06786507841198741,0.022642654396193358,0.03463592568583849,0.20284158340620095
-14.59000000000406,0.06791075071871155,0.022686332846717075,0.03469959540868073,0.2029774708960712
-14.580000000004063,0.06795648399163845,0.022730093594913875,0.034763377958086365,0.20311353852854452
-14.570000000004065,0.06800227835267947,0.022773936788280172,0.034827273518483616,0.20324978665802362
-14.560000000004067,0.06804813392281517,0.022817862574547477,0.03489128227454508,0.20338621563982784
-14.550000000004069,0.06809405082415942,0.022861871101682682,0.03495540441118777,0.2035228258302091
-14.54000000000407,0.06814002917897533,0.02290596251788833,0.03501964011357329,0.20365961758633233
-14.530000000004073,0.06818606910855252,0.022950136971602825,0.03508398956710788,0.2037965912662969
-14.520000000004075,0.06823217073640464,0.02299439461150076,0.03514845295744256,0.20393374722913649
-14.510000000004077,0.06827833418512697,0.023038735586493136,0.03521303047047323,0.20407108583481204
-14.500000000004079,0.06832455957844985,0.02308316004572763,0.035277722292340746,0.20420860744422953
-14.49000000000408,0.06837084703981056,0.023127668138588825,0.03534252860943106,0.20434631241923107
-14.480000000004082,0.06841719669360202,0.023172260014698534,0.03540744960837528,0.20448420112260202
-14.470000000004084,0.06846360866308743,0.023216935823916,0.035472485476049795,0.20462227391807453
-14.460000000004086,0.06851008307372908,0.02326169571633819,0.035537636399576376,0.2047605311703311
-14.450000000004088,0.06855662005006913,0.0233065398423,0.03560290256632226,0.2048989732450064
-14.44000000000409,0.06860321971781325,0.02335146835237459,0.03566828416390024,0.20503760050869246
-14.430000000004092,0.06864988220279322,0.02339648139737359,0.0357337813801688,0.20517641332894065
-14.420000000004094,0.06869660763012853,0.023441579128347365,0.03579939440323216,0.20531541207425974
-14.410000000004096,0.06874339612632063,0.023486761696585267,0.0358651234214404,0.20545459711412306
-14.400000000004098,0.0687902478184057,0.023532029253615912,0.035930968623389556,0.20559396881898273
-14.3900000000041,0.06883716283294916,0.023577381951207423,0.03599693019792169,0.20573352756025187
-14.380000000004102,0.06888414129804232,0.023622819941367702,0.036063008334124985,0.20587327371031883
-14.370000000004104,0.06893118334031278,0.023668343376344637,0.03612920322133387,0.20601320764255426
-14.360000000004106,0.06897828908792647,0.023713952408626428,0.03619551504912906,0.20615332973130052
-14.350000000004108,0.06902545866962484,0.023759647190941785,0.036261944007337656,0.20629364035189823
-14.34000000000411,0.0690726922138527,0.023805427876260228,0.036328490286033285,0.20643413988066506
-14.330000000004112,0.0691199898494066,0.02385129461779231,0.036395154075536104,0.2065748286949045
-14.320000000004114,0.06916735170645083,0.023897247568989866,0.03646193556641294,0.20671570717293086
-14.310000000004116,0.06921477791344088,0.023943286883546307,0.03652883494947735,0.20685677569403715
-14.300000000004118,0.06926226860124096,0.02398941271539684,0.0365958524157897,0.2069980346385254
-14.29000000000412,0.06930982389982177,0.024035625218718753,0.0366629881566573,0.20713948438770124
-14.280000000004122,0.06935744394031573,0.024081924547931604,0.0367302423636344,0.20728112532387222
-14.270000000004124,0.0694051288540205,0.02412831085769756,0.03679761522852233,0.20742295783036369
-14.260000000004126,0.06945287877134376,0.0241747843029216,0.03686510694336958,0.20756498229149933
-14.250000000004128,0.06950069382488344,0.024221345038751774,0.03693271770047182,0.20770719909263669
-14.24000000000413,0.06954857414656423,0.02426799322057945,0.03700044769237206,0.2078496086201458
-14.230000000004132,0.06959651986869453,0.024314729004039592,0.03706829711186065,0.20799221126141454
-14.220000000004134,0.06964453112451174,0.024361552545010982,0.03713626615197541,0.20813500740486468
-14.210000000004136,0.06969260804743271,0.024408463999616516,0.03720435500600166,0.20827799743994824
-14.200000000004138,0.0697407507700003,0.02445546352422337,0.03727256386747233,0.20842118175714042
-14.19000000000414,0.06978895942694585,0.024502551275443353,0.037340892930168006,0.20856456074796448
-14.180000000004142,0.06983723415214449,0.024549727410133095,0.03740934238811701,0.20870813480497574
-14.170000000004144,0.06988557508064908,0.024596992085394308,0.037477912435595465,0.20885190432178113
-14.160000000004146,0.06993398234766879,0.024644345458574062,0.03754660326712738,0.2089958696930303
-14.150000000004148,0.06998245608754594,0.024691787687264984,0.03761541507748468,0.20914003131441383
-14.14000000000415,0.0700309964368433,0.024739318929305566,0.037684348061687314,0.2092843895826899
-14.130000000004152,0.07007960353145393,0.024786939342780378,0.0377534024150033,0.2094289448956701
-14.120000000004154,0.07012827750783224,0.02483464908602033,0.03782257833294878,0.2095736976522211
-14.110000000004156,0.07017701850263514,0.024882448317602897,0.03789187601128811,0.2097186482522826
-14.100000000004158,0.0702258266536635,0.02493033719635241,0.037961295646033864,0.20986379709685643
-14.09000000000416,0.07027470209789932,0.02497831588134028,0.038030837433446985,0.21000914458800857
-14.080000000004162,0.07032364497347743,0.025026384531885246,0.038100501570036756,0.21015469112889562
-14.070000000004164,0.07037265541853976,0.02507454330755359,0.03817028825256093,0.21030043712374002
-14.060000000004166,0.07042173357217862,0.02512279236815948,0.0382401976780257,0.21044638297785134
-14.050000000004168,0.07047087957366927,0.0251711318737651,0.03831023004368587,0.21059252909762627
-14.04000000000417,0.07052009356147515,0.02521956198468099,0.0383803855470448,0.21073887589053975
-14.030000000004172,0.07056937567621802,0.02526808286146621,0.038450664385854524,0.21088542376517516
-14.020000000004174,0.07061872605791386,0.025316694664928672,0.03852106675811578,0.21103217313119949
-14.010000000004176,0.07066814484695882,0.025365397556125314,0.03859159286207808,0.21117912439938458
-14.000000000004178,0.07071763218472604,0.0254141916963624,0.03866224289623973,0.21132627798160541
-13.99000000000418,0.07076718821277339,0.025463077247195688,0.03873301705934789,0.21147363429084898
-13.980000000004182,0.07081681307185761,0.025512054370430776,0.03880391555039865,0.21162119374120003
-13.970000000004184,0.07086650690490082,0.02556112322812327,0.03887493856863701,0.21176895674786778
-13.960000000004186,0.07091626985423183,0.02561028398257905,0.03894608631355704,0.21191692372718052
-13.950000000004188,0.07096610206254894,0.02565953679635453,0.03901735898490178,0.2120650950965821
-13.94000000000419,0.07101600367396266,0.02570888183225686,0.039088756782663395,0.2122134712746515
-13.930000000004192,0.07106597483096877,0.025758319253344212,0.03916027990708316,0.212362052681085
-13.920000000004194,0.07111601567843273,0.025807849222925998,0.03923192855865151,0.21251083973672102
-13.910000000004196,0.07116612636064623,0.02585747190456313,0.039303702938108115,0.21265983286352963
-13.900000000004198,0.07121630702228643,0.02590718746206822,0.039375603246441855,0.21280903248462835
-13.8900000000042,0.0712665578094196,0.02595699605950587,0.03944762968489091,0.21295843902427336
-13.880000000004202,0.07131687886651683,0.026006897861192885,0.03951978245494278,0.21310805290786838
-13.870000000004204,0.07136727034045443,0.02605689303169854,0.039592061758334296,0.21325787456197176
-13.860000000004206,0.07141773237730042,0.02610698173584476,0.03966446779705169,0.21340790441430357
-13.850000000004208,0.07146826512452442,0.026157164138706432,0.039737000773330595,0.21355814289373143
-13.84000000000421,0.07151886872862079,0.02620744040561159,0.039809660889656096,0.2137085904302971
-13.830000000004212,0.07156954333825105,0.02625781070214171,0.039882448348762756,0.21385924745520946
-13.820000000004214,0.07162028910031637,0.026308275194131845,0.03995536335363463,0.21401011440084083
-13.810000000004216,0.07167110616412486,0.026358834047670993,0.04002840610750532,0.21416119170074133
-13.800000000004218,0.07172199467817286,0.026409487429102246,0.04010157681385796,0.21431247978965118
-13.79000000000422,0.0717729547921735,0.026460235505023057,0.04017487567642527,0.21446397910348303
-13.780000000004222,0.07182398665606016,0.026511078442285445,0.04024830289918958,0.21461569007934322
-13.770000000004224,0.07187509041900064,0.0265620164079963,0.04032185868638282,0.21476761315552295
-13.760000000004226,0.07192626623251996,0.02661304956951754,0.0403955432424866,0.2149197487715142
-13.750000000004228,0.0719775142466279,0.026664178094466397,0.04046935677223216,0.21507209736800448
-13.74000000000423,0.07202883461369325,0.026715402150715648,0.04054329948060041,0.21522465938689095
-13.730000000004232,0.07208022748513976,0.02676672190639379,0.040617371572822,0.21537743527126807
-13.720000000004234,0.07213169301358668,0.026818137529885367,0.040691573254377236,0.21553042546545953
-13.710000000004236,0.07218323135091609,0.02686964918983114,0.040765904730996186,0.2156836304149845
-13.700000000004238,0.07223484265040092,0.02692125705512834,0.040840366208658635,0.21583705056658964
-13.69000000000424,0.07228652706594829,0.02697296129493088,0.040914957893594124,0.21599068636825436
-13.680000000004242,0.07233828475108162,0.027024762078649612,0.04098967999228193,0.21614453826917135
-13.670000000004244,0.07239011586095145,0.027076659575952563,0.04106453271145113,0.21629860671978207
-13.660000000004246,0.07244202054937254,0.027128653956765145,0.04113951625808053,0.21645289217175012
-13.650000000004248,0.07249399897175479,0.02718074539127037,0.04121463083939874,0.216607395077979
-13.64000000000425,0.07254605128415115,0.027232934049909133,0.04128987666288413,0.2167621158926316
-13.630000000004252,0.07259817764245113,0.027285220103380393,0.041365253936264876,0.21691705507110726
-13.620000000004254,0.0726503782027823,0.027337603722641435,0.04144076286751891,0.2170722130700593
-13.610000000004256,0.07270265312328839,0.02739008507890805,0.04151640366487397,0.217227590347413
-13.600000000004258,0.07275500256037049,0.02744266434365483,0.04159217653680756,0.21738318736233353
-13.59000000000426,0.07280742667169804,0.02749534168861535,0.04166808169204694,0.21753900457526676
-13.580000000004262,0.07285992561592813,0.027548117285782398,0.04174411933956923,0.2176950424479216
-13.570000000004264,0.07291249955197543,0.027600991307408236,0.04182028968860122,0.21785130144328946
-13.560000000004266,0.07296514863921999,0.027653963926004745,0.04189659294861952,0.21800778202563897
-13.550000000004268,0.07301787303647167,0.027707035314343754,0.04197302932935045,0.21816448466050709
-13.54000000000427,0.07307067290401115,0.0277602056454572,0.042049599040770116,0.21832140981474701
-13.530000000004271,0.07312354840253299,0.027813475092637374,0.042126302293104316,0.21847855795647142
-13.520000000004273,0.07317649969319895,0.027866843829437115,0.04220313929682859,0.21863592955512345
-13.510000000004275,0.07322952693722407,0.02792031202967007,0.042280110262668175,0.21879352508141814
-13.500000000004277,0.07328263029666537,0.027973879867410914,0.042357215401597974,0.21895134500739566
-13.49000000000428,0.07333580993348043,0.028027547516995557,0.0424344549248426,0.21910938980639472
-13.480000000004281,0.07338906601043504,0.02808131515302134,0.042511829043876286,0.2192676599530703
-13.470000000004283,0.07344239869116365,0.028135182950347337,0.04258933797042291,0.21942615592340253
-13.460000000004285,0.07349580813897738,0.02818915108409447,0.042666981916455925,0.21958487819468964
-13.450000000004287,0.07354929451899395,0.028243219729645837,0.04274476109419841,0.2197438272455603
-13.44000000000429,0.07360285799431487,0.028297389062646824,0.04282267571612299,0.21990300355597014
-13.430000000004291,0.07365649873098334,0.028351659259005416,0.04290072599495182,0.2200624076072213
-13.420000000004293,0.07371021689418455,0.028406030494892365,0.04297891214365657,0.22022203988194988
-13.410000000004295,0.0737640126503134,0.028460502946741413,0.043057234375458345,0.2203819008641421
-13.400000000004297,0.0738178861660792,0.028515076791249514,0.043135692903827766,0.22054199103913597
-13.3900000000043,0.07387183760747895,0.02856975220537705,0.04321428794248481,0.22070231089361947
-13.380000000004301,0.07392586714271054,0.02862452936634807,0.04329301970539885,0.2208628609156449
-13.370000000004303,0.07397997493933062,0.028679408451650464,0.04337188840678861,0.22102364159463406
-13.360000000004305,0.07403416116610906,0.0287343896390362,0.04345089426112211,0.2211846534213695
-13.350000000004307,0.07408842599153331,0.028789473106521527,0.04353003748311662,0.2213458968880122
-13.34000000000431,0.07414276958590982,0.028844659032387213,0.04360931828773868,0.22150737248811048
-13.330000000004311,0.0741971921177349,0.028899947595178735,0.043688736890204,0.22166908071657865
-13.320000000004313,0.0742516937575246,0.028955338973706498,0.0437682935059774,0.2218310220697326
-13.310000000004315,0.07430627467702955,0.029010833347046034,0.043847988350772825,0.22199319704528442
-13.300000000004317,0.07436093504659524,0.029066430894538246,0.043927821640553276,0.22215560614233
-13.29000000000432,0.07441567503893864,0.029122131795789586,0.04400779359153074,0.22231824986138982
-13.280000000004321,0.0744704948252064,0.029177936230672295,0.044087904420166156,0.2224811287043682
-13.270000000004323,0.07452539457909246,0.029233844379324546,0.044168154343169376,0.2226442431746012
-13.260000000004325,0.07458037447310062,0.029289856422150748,0.0442485435774991,0.22280759377683346
-13.250000000004327,0.07463543468136002,0.029345972539821692,0.044329072340362805,0.22297118101723612
-13.24000000000433,0.0746905753783107,0.029402192913274783,0.04440974084921672,0.22313500540340492
-13.230000000004331,0.07474579673869464,0.029458517723714196,0.04449054932176575,0.22329906744437444
-13.220000000004333,0.07480109893737819,0.029514947152611156,0.04457149797596342,0.22346336765060926
-13.210000000004335,0.07485648215032192,0.029571481381704106,0.044652587030011806,0.22362790653401987
-13.200000000004337,0.07491194655375111,0.029628120592998908,0.0447338167023615,0.2237926846079663
-13.19000000000434,0.0749674923242587,0.029684864968769067,0.04481518721171151,0.22395770238725987
-13.180000000004341,0.07502311963986052,0.029741714691555884,0.044896698777009206,0.22412296038817026
-13.170000000004343,0.07507882867720461,0.02979866994416873,0.04497835161745027,0.22428845912842732
-13.160000000004345,0.07513461961534418,0.0298557309096852,0.04506014595247859,0.22445419912723175
-13.150000000004347,0.07519049263288657,0.029912897771451338,0.045142082001786245,0.22462018090525504
-13.140000000004349,0.07524644790896318,0.029970170713081803,0.04522415998531336,0.22478640498465197
-13.130000000004351,0.0753024856236042,0.0300275499184601,0.04530638012324809,0.22495287188905522
-13.120000000004353,0.07535860595790922,0.030085035571738795,0.04538874263602654,0.22511958214359495
-13.110000000004355,0.07541480909126008,0.030142627857339673,0.04547124774433263,0.2252865362748775
-13.100000000004357,0.07547109520598383,0.03020032695995393,0.0455538956690981,0.22545373481102793
-13.090000000004359,0.07552746448364012,0.03025813306454242,0.045636686631502325,0.2256211782816635
-13.080000000004361,0.07558391710705337,0.030316046356335818,0.045719620852972376,0.22578886721791847
-13.070000000004363,0.07564045325938373,0.030374067020834828,0.045802698555182764,0.22595680215243696
-13.060000000004365,0.07569707312339169,0.03043219524381034,0.04588591996005549,0.22612498361938727
